cve_id,AV_response,AC_response,PR_response,UI_response,S_response,C_response,I_response,A_response
CVE-2025-31550,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31551,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31552,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31553,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31554,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31555,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31556,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31557,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31558,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31559,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31560,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31561,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31562,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31563,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31564,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31566,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31567,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31568,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31569,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31570,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31571,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31572,AV:N,AC:L,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31573,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31574,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31575,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31576,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31577,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31578,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31579,AV:N,AC:H,PR:H,UI:R,S:U,C:H,I:H,A:H
CVE-2025-31580,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31581,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31582,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31583,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31584,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31585,AV:N,AC:H,PR:L,UI:R,S:U,C:H,I:H,A:H
CVE-2025-31586,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31587,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31588,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31589,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31590,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31591,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31592,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31593,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31594,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31595,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31596,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31597,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31598,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31600,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31601,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31602,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31603,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31604,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31605,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31606,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31607,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31608,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31609,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31610,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31611,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31612,AV:N,AC:L,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31613,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31614,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31615,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31616,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31617,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31618,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31619,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31620,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31621,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31622,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31623,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31624,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31625,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31626,AV:N,AC:L,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31627,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31628,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31629,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31729,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31730,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31731,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31732,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31733,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31734,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31735,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31736,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31737,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31738,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31739,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31740,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31741,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31742,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31743,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31744,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31745,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31746,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31747,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31748,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31749,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31750,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31751,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:L
CVE-2025-31752,AV:L,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31753,AV:N,AC:H,PR:L,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31754,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31755,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31756,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31757,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31758,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31759,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31760,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31761,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31762,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31763,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31764,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31765,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31766,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31767,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31768,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31769,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31770,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31771,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31772,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31773,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31774,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31775,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31776,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31777,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31778,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31779,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31780,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31781,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31782,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31783,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31784,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31785,AV:N,AC:H,PR:H,UI:R,S:U,C:H,I:H,A:H
CVE-2025-31786,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31787,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31788,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31789,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31790,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31791,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31792,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31793,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31794,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31795,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31796,AV:N,AC:H,PR:H,UI:R,S:U,C:H,I:H,A:H
CVE-2025-31797,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31798,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31799,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31800,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31801,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31802,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31803,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31804,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31805,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31806,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31807,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31808,AV:N,AC:H,PR:H,UI:R,S:U,C:H,I:H,A:H
CVE-2025-31809,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31810,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31811,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31812,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31813,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31814,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31815,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31816,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31817,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31818,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31819,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31820,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31821,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31822,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31823,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31824,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31825,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31826,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31827,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31828,AV:N,AC:H,PR:H,UI:R,S:U,C:H,I:H,A:H
CVE-2025-31829,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31830,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31831,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31832,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31833,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31834,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31835,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31836,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31837,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31838,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31839,AV:N,AC:L,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31840,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31841,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31842,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31843,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31844,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31845,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31846,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31847,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31848,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31849,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31850,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31851,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31852,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31853,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31854,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31855,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31856,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31857,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31858,AV:L,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31859,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:L,A:H
CVE-2025-31860,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31861,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31862,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31863,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31864,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31865,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31866,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31867,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31868,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31869,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31870,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31871,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31872,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31873,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31874,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31875,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31876,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31877,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31878,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31879,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31880,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31881,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31882,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31883,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31884,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31885,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31886,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31887,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31888,AV:N,AC:H,PR:H,UI:R,S:U,C:H,I:L,A:H
CVE-2025-31889,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31890,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31891,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31892,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31893,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31894,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31895,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31896,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31897,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31898,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31899,AV:N,AC:H,PR:H,UI:R,S:U,C:H,I:H,A:H
CVE-2025-31900,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31901,AV:N,AC:L,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31902,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31903,AV:N,AC:H,PR:H,UI:R,S:U,C:H,I:H,A:H
CVE-2025-31904,AV:N,AC:L,PR:L,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31905,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31906,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31907,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31908,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31909,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-3191,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31910,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-31911,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-3192,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-3194,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-3197,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32049,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32050,AV:N,AC:H,PR:H,UI:N,S:C,C:H,I:H,A:H
CVE-2025-32051,AV:N,AC:H,PR:H,UI:R,S:U,C:H,I:H,A:H
CVE-2025-32052,AV:N,AC:H,PR:H,UI:N,S:C,C:H,I:H,A:H
CVE-2025-32053,AV:N,AC:H,PR:H,UI:N,S:C,C:H,I:H,A:H
CVE-2025-32054,AV:N,AC:H,PR:L,UI:R,S:C,C:H,I:L,A:L
CVE-2025-32111,AV:N,AC:H,PR:L,UI:R,S:C,C:H,I:L,A:L
CVE-2025-32112,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:L
CVE-2025-32113,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32118,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32120,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32121,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32122,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32124,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32125,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32126,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32127,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32129,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32130,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32131,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32132,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32133,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32134,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32135,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32136,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32137,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32138,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32141,AV:L,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32142,AV:L,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32146,AV:L,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32147,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32148,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32149,AV:N,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32150,AV:L,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32151,AV:L,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32152,AV:L,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32153,AV:L,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
CVE-2025-32154,AV:L,AC:H,PR:H,UI:R,S:C,C:H,I:H,A:H
