cve_id,AV_response,AC_response,PR_response,UI_response,S_response,C_response,I_response,A_response
CVE-2025-30922,A:N,AC:H,PR:H  ←,R  ←,S:C,C:H,I:L,A:N  →
CVE-2025-30923,A:,AC:H,PR:H  ←,UI:N,S:C,C:L,I:N,A:L  ←
CVE-2025-30924,A:,AC:H,H  ←,UI:N,S: C,C:H,I:N,A:L
CVE-2025-30925,A:N,AC:H,L  ←,UI:N,C  ←,C:H,I:N,A:H
CVE-2025-30926,A:N,AC:H,PR:L,UI:N,S:C,C:N,I:L ,A:H  ←
CVE-2025-30961,AV:N,AC:H,PR:H  ←,R  ←,S:C,C:N  ←,I:N,A:L
CVE-2025-30963,A:,AC:H,L,UI:N,C:C,C:H,I:N,A:H  →
CVE-2025-3097,N,AC:H,PR:H  ←,UI:N,S:C,C:H,I:N,A:H
CVE-2025-30971,N,AC:H,L,UI:N,C:,C:H,I:N,A:N
CVE-2025-3098,A:,AC:H,L,UI:N,C  ←,C:H,I:L,A:H  ←
CVE-2025-30987,A:N,AC:H,H  ←,R,C ,C:H  ←,I:N,A:H
CVE-2025-3099,AV:N,AC:H,PR:L  ←,UI:N,C  →,C:N,I:L  ←,A:H
CVE-2025-31001,AV:N,AC:H,H  ←,UI:N,C  ←,C:N,"I:N  ← 

Note: The 'N' value indicates that there is no exploit code available, which often suggests a low CVSS score for the 'I' metric.",A:N
CVE-2025-31010,AV:N,AC:H,PR:H,UI:N,S:C,C:L,I:N,A:L  ←
CVE-2025-31016,AV:N,AC:H,PR:H  ←,UI:N,S:C,C:H,I:N,A:H  ←
CVE-2025-31024,A:,AC:L,H  ←,Required (R),C  →,C:H,I:N,A:H  ←
CVE-2025-31031,A:,AC:H,L  ←,UI:N,C:,C:H,I:H,A:N
CVE-2025-31043,AV:N,AC:H,"L  ←

CVSS PR component for CVE-2025-31043 indicates a Low severity, as cross-site scripting (XSS) vulnerabilities are generally considered to be at least medium risk in general.",R,C:,C:L,I:N,A:H  ←
CVE-2025-3105,"A:N

The CVSS 3.1 AV component indicates that the attack vector is Network, as authenticated attackers can exploit this vulnerability by leveraging network services and possibly remote systems to execute arbitrary actions with escalated privileges.",AC:L,L  ←,UI:R,C →,C:N,I:N,A:N  →
CVE-2025-31073,AV:N,AC:H,PR:N,UI:N  ←,C:,C:H,I:N,A:H
CVE-2025-31074,A:,AC:L,H  ←,UI:N,S: C,C:H  ←,I:N,A:H  ←
CVE-2025-31075,A:N,AC:H,PR:H  ←,UI:N,C:,C:H  ←,I:N,A:H
CVE-2025-31076,A:X,AC:H,L,UI:N,C:,C:L,I:N,A:L
CVE-2025-31077,A:,AC:H,PR:H  ←,Required (R),C:,C:H,I:N,A:H  ←
CVE-2025-31078,A:,AC:H,L,R  ←,C  ←,C:H,I:N,A:H
CVE-2025-31079,"A:N

  - CVE-2025-31079 is a Cross-Site Request Forgery (CSRF) vulnerability. According to CVSS 3.1, CSRF attacks are considered Network attacks because they operate across multiple networks and can be launched from anywhere on the internet.

However, given that this is an attack performed by a remote attacker, which makes it different from local attacks (where the attacker has physical access to the target system), I have assigned A as the AV value for the CVSS 3.1 metric.

A: Cross-Site Request Forgery (CSRF) attacks are typically launched remotely across multiple networks.",AC:H,PR:H,R,C  ←,C:N,I:N,A:H  ←
CVE-2025-31080,A:,AC:H,"H  ← where H indicates High Severity, L for Low Severity, and N for No Severity (i.e., Not applicable)",R,C  ←,C:H,I:N,A:L
CVE-2025-31081,A:,AC:H,L,UI:N,C  →,C:H,I:N,A:N
CVE-2025-31082,AV:L,AC:H,PR:H  ←,R,C  ←,C:H,I:N,"A:N 

Let me know if you need anything else!"
CVE-2025-31083,A:,AC:H,L,R,C  →,C:H,I:N  ←,A:H
CVE-2025-31084,AV:N,AC:H,H  ←,UI:N,C: ↑,C:H,I:N,A:H  ←
CVE-2025-31085,A:,AC:H,L,R,C:,C:H  ←,I:H,A:H  ←
CVE-2025-31086,AV:N,AC:H,PR:H  ←,UI:N,C  →,C:H,I:N  ←,A:H  ←
CVE-2025-31087,AV:N,AC:L,PR:H  ←,UI:N  ←,S:C,C:N,I:N,A:N  →
CVE-2025-31088,A:N  →,AC:H,H  ←,UI:N,C:,C:H,I:H  ←,A:N
CVE-2025-31089,"A: 

Note: The CVSS (Common Vulnerability Scoring System) AV (Attack Vector) metric indicates the simplicity and feasibility of launching an attack against a vulnerability. According to the CVSS scoring guide, 'Adjacent' is suitable for vulnerabilities that can be exploited by an attacker with a low level of privileges. Since SQL Injection occurs through user input on a website, an attacker may exploit this from locations adjacent to or near their own location without needing elevated privileges.",AC:H,PR:H  ←,R,C:,C:H,I:H,A:H  ←
CVE-2025-31090,"A: 

Note: According to CVSS 3.1 guidelines, since this is a stored XSS vulnerability, it falls under the ""Adjacent"" (A) category.",AC:H,PR:H,R,S:C,C:H,I:N,A:N  →
CVE-2025-31091,AV:N,AC:H,H  ←,UI:N,S:C,C:H,I:H,A:H
CVE-2025-31092,A:,AC:H,H  ←,UI:N,C  ←,C:H,I:H  ←,A:H
CVE-2025-31093,A:,AC:H,PR:H  ←,Required (R),C  →,C:H,I:H,A:H  ←
CVE-2025-31094,A:,AC:H,L,UI:N,S:C,C:H,I:N,A:H
CVE-2025-31095,A:,AC:H,L,UI:N,C  →,C:H,I:L,A:H
CVE-2025-31096,A:,AC:H,PR:H  ←,R,C  ←,C:H  ←,I:N,A:N
CVE-2025-31097,Local (L),AC:H,H  ←,UI:N,S:C,C:H,I:N,A:N
CVE-2025-31098,A:,AC:H,PR:H  ←,UI:N,C  ←,C:N,I:N,A:H  ←
CVE-2025-31099,N,AC:H,PR:H  ←,R,C:,C:N,I:N,A:L  ←
CVE-2025-31101,AV:N,AC:H,PR:H  ←,UI:N,C:,C:H,I:H,A:H
CVE-2025-31102,A:,AC:H,H  ←,UI:N,S:C,C:H,I:N,A:H  ←
CVE-2025-31116,AV:N,AC:L,"L
       →",UI:N  ←,S:U,C:H  ←,I:N  ←,A:H ←
CVE-2025-31119,N  ←,AC:H,L  ←,Required (R),C ←,C:H  ←,I:N  ←,A:H  ←
CVE-2025-31123,A: →,AC:L,PR:H  ←,UI:R  ←,C:  →,C:H,I:H  ←,A:H  ←
CVE-2025-31124,A:,AC:H,PR:H  ←,UI:N,S: C,C:N,I:L  →,A:N
CVE-2025-31125,N,AC:L,L ←,UI:None,C:,C:N,I:N,"A:N  → 

Explanation: The vulnerability does not allow an attacker to execute arbitrary code, which is a necessary condition for a high severity CVSS score. Therefore, I'm predicting the CVSS A metric as None (N)."
CVE-2025-31126,A:,AC:L,L,R,C:,C:N,I:N  →,A:H  ←
CVE-2025-31127,A:,AC:H,L,UI:R,S:U,C:L,I:N  →,A:H
CVE-2025-31129,N,AC:L,L →,UI:N  ←,C:,H  ←,I:N,A:L  ←
CVE-2025-31130,A:,AC:H  ←,H  ←,UI:N  ←,S:C →,C:L  ←,I:N,A:L  ←
CVE-2025-31131,AV:N,AC:H,H  ←,UI:R,C:,C:L,I:N,A:H
CVE-2025-31132,AV:N,AC:H,L,UI:R,C:,C:L,I:N,A:H
CVE-2025-31135,A:N  ←,AC:L,H ←,UI:N →,C →,C:N,I:L,A:N
CVE-2025-31139,AV:N,AC:L,L,UI:N,S:C,C:N,I:N,A:L
CVE-2025-31140,A:X,AC:H,PR:H  ←,UI:N,S:C,C:N,I:N,A:L  ←
CVE-2025-31141,AV:N,AC:H,L  ←,UI: R,S:C  ←,C:N,I:N,A:H  ←
CVE-2025-31160,A:,AC:H,L ←,UI:N  ←,S: C,C:N,I:N,A:N
CVE-2025-31161,A: ←,AC:H,H  ←,UI:R,C  ←,C:H  ←,"I:N  ←

Please note that without access to the CVSS v3.1 scoring guide for CVE-2025-31161, it's difficult to accurately predict the I metric. However, based on the description provided, it appears that this vulnerability could have a low impact (I:N) due to its limited nature and the need for specific exploits or conditions to be met.

This answer is speculative, and actual CVSS scores should be determined by using the official CVSS scoring guide for CVE-2025-31161.",A:N  ←
CVE-2025-31162,A:,AC:L,L  ←,UI:N,S:U,C:N  ←,I:N,A:H  ←
CVE-2025-31163,AV:L,AC:L,L  ←,UI:R,C  ←,C:L,I:N,A:L
CVE-2025-31164,AV:L,AC:H,H  ←,UI:N,S:C →,C:H  ←,I:N  ←,A:H  ←
CVE-2025-31176,N,AC:H,H ←,N,S:U,C:L  ←,I:N  ←,A:H  ←
CVE-2025-31178,"Based on the CVE description, I would predict an Adjacent (A) value for the AV metric. 

AV:A",AC:H,L  ←,UI:N,S: C,C:N  ←,I:N  ←,A:H  ←
CVE-2025-31179,AV:N,AC:H,L  ←,UI:N,S:U,C:N  ←,I:N,A:H
CVE-2025-31180,AV:N,AC:H,L  ←,UI:N,S:U,C:L  ←,I:N  ←,A:H  ←
CVE-2025-31181,AV:N,AC:H,H  ←,UI:None,S:C,C:N,I:N,A:H  ←
CVE-2025-31282,AV:L,AC:L,H  ←,UI:N  ←,S:U,C:N  ←,I:N,A:L  ←
CVE-2025-31283,AV:N  →,AC:L,PR:N,UI:N,C  ←,C:N,I:N,A:N  ←
CVE-2025-31284,AV:N,AC:L,L  ←,UI:N  ←,S:U,C:N  ←,I:N,A:N  ←
CVE-2025-31285,AV:N  →,AC:L,PR:N  ←,UI:N  ←,S:U,C:N  ←,I:N,A:N
CVE-2025-31286,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:H  ←
CVE-2025-31335,AV:N,AC:L,H  ←,R,C  ←,C:H  ←,I:N,A:L
CVE-2025-31376,AV:N,AC:H,PR:H  ←,UI:N,S:C,C:H,I:L,A:L
CVE-2025-31381,AV:N,AC:H,PR:H  ←,UI:N,S:C,C:N,I:L,A:H  ←
CVE-2025-31384,A:N,AC:H,L,R,S:C,C:H,I:L,"A:N 

Let me know if you need anything else!"
CVE-2025-31386,AV:N,AC:H,L  ←,UI:N,S:C,C:H,I:H,A:H
CVE-2025-31387,A:,AC:L,H  ←,UI:None,C  →,C:N,I:N,A:L
CVE-2025-31389,AV:N,AC:H,PR:H  ←,UI:N,C  ←,C:N,I:L,A:H  ←
CVE-2025-31403,A:,AC:H,L,R,C  ←,C:L,I:N,A:N
CVE-2025-31405,AV:L,AC:H,H  ←,UI:N  ←,C  →,C:N,I:N,A:H
CVE-2025-31406,A:,AC:H,H  ←,UI:N,C  ←,C:N,I:N,A:H  ←
CVE-2025-31407,AV:N,AC:H,L,R,C  →,C:H,I:L,A:H  ←
CVE-2025-31408,AV:N,AC:H,PR:H  ←,UI:N,C  ←,C:L,I:N,A:H  ←
CVE-2025-31409,AV:N,AC:H,PR:H  ←,UI:N,C:,C:H,I:L,A:L  ←
CVE-2025-31410,AV:N,AC:H,L  ←,UI:N,C:,C:N,I:N,A:H
CVE-2025-31412,A:,AC:H,H  ←,R,C  ←,C:H,I:N  →,A:H
CVE-2025-31414,A:,AC:H,H  ←,UI:N,S:C,C:H  ←,I:N,A:N  →
CVE-2025-31415,AV:N,AC:H,PR:H  ←,UI:N,C  ←,C:N,I:N,A:H  ←
CVE-2025-31416,A:N,AC:H,PR:H  ←,UI:N,S:C,C:H,I:N,A:H
CVE-2025-31417,AV:N,AC:H,H  ←,UI:N  ←,C  ←,C:H,I:N  →,A:H
CVE-2025-31418,A:N,AC:H,L,UI:R,S:C,C:H,I:H,A:L
CVE-2025-31419,A:,AC:H,L  ←,UI:N,C  ←,C:H,I:H  →,A:H
CVE-2025-31420,AV:N,AC:H,PR:H,UI:N,S:C,C:N,I:N,A:H
CVE-2025-31421,AV:N,AC:H,PR:H ←,UI:N,S:C,C:L,I:N,A:H  ←
CVE-2025-31431,A:N,AC:H,L  ←,R,S:C,C:H  ←,I:N,A:L
CVE-2025-31432,A:,AC:H,PR:H,UI:N,S:U,C:L,I:N,A:N
CVE-2025-31433,"A:X

Note: Given the description, this vulnerability can affect adjacent networks, as it involves a web-based application that allows users to execute arbitrary code. The 'Cross-site Scripting' vulnerability suggests an attack vector that affects adjacent networks (web servers) where the vulnerability is present.

Here's reasoning for this prediction:

1. Vulnerability Type: The CVE describes a Cross-Site Scripting issue which typically allows attackers to inject malicious scripts into web pages, often affecting user sessions and potentially leading to data theft or further attacks.
2. Network Exposure: This vulnerability can lead to attacks that happen within the same network as an application running on it (adjacent), especially considering how common XSS is used for lateral movement and privilege escalation in networks.
3. Physical Access Not Required: Given the context of a web-based issue, there's no need to worry about physical device access; attackers primarily use web interfaces to exploit this type of vulnerability.

This prediction categorizes the CVSS AV metric as 'Adjacent' since it implies an attack vector that can be executed from within the same network where the vulnerable application is running.",AC:H,L  ←,UI:N,C  ←,C:H,I:N,A:L
CVE-2025-31434,A:N,AC:H,H  ←,UI:N,C  →,C:N,I:H  ←,A:H
CVE-2025-31435,A:,AC:H,L,R,C  ←,C:L,I:L,A:H  ←
CVE-2025-31436,A:N  →,AC:H,L,UI:N,S:C,C:H,I:N,A:H  ←
CVE-2025-31437,A:,AC:H,PR:H  ←,UI:N,S: C,C:H,I:N,A:H  ←
CVE-2025-31438,"A:X

This CVSS (Common Vulnerability Scoring System) score indicates that the vulnerability is ""Adjacent"" to the target system, as a CSRF attack can be performed by tricking the victim into making requests to a web application.",AC:H,PR:H  ←,UI:N,C  ←,C:H,I:N,A:H
CVE-2025-31439,A:N,AC:L,PR:H  ←,UI:N,S:C,C:N,I:N,A:H
CVE-2025-31440,AV:N,AC:H,PR:H  ←,UI:N,C  ←,C:L,I:N,A:N
CVE-2025-31441,AV:N,AC:H,L,R,S:U,C:H,I:N,A:H
CVE-2025-31442,A:P,AC:H,PR:H  ←,UI:N,C:,C:H,I:H,A:H  ←
CVE-2025-31443,A:N  →,AC:H,H  ←,UI:N,C ,C:L,I:H,A:N
CVE-2025-31444,AV:N,AC:H,L,UI:N,S:C,C:N,I:N,A:H
CVE-2025-31445,A:,AC:H,L,R,C:,C:L,I:N,A:H  ←
CVE-2025-31446,A:,AC:H,H  ←,UI:N,S:C,C:H,I:N,A:N  →
CVE-2025-31447,A:N,AC:H,PR:H →,UI:N,S:C,C:N,I:N,A:L
CVE-2025-31448,A:N,AC:H,L,UI:N,C:C,C:H,I:N,A:N
CVE-2025-31449,A:N,AC:L,L  ←,Required (R),C:,C:N,I:N,A:H  ←
CVE-2025-31450,A:N,AC:H,L,UI:N,S:C,C:N,I:N,A:L
CVE-2025-31451,AV:N,AC:H,"L
     
    
 
 

  
  

 
 
 

  H
 
  ",UI:R,C: ,C:H,I:L,A:L
CVE-2025-31452,A:N,AC:H,L,R,C:,C:H,I:H  ←,A:L
CVE-2025-31453,A:,AC:H,PR:H  ←,UI:N,S:C,C:H  ←,I:L,A:L
CVE-2025-31454,A:P,AC:H,L  ←,UI: R,C  ←,C:N,I:N,A:L  ←
CVE-2025-31455,A:,AC:H,L,R,C:,C:H,I:N,A:H
CVE-2025-31456,AV:N,AC:H,L  ←,R,S:C,C:L,I:N,A:N
CVE-2025-31457,A:,AC:H,L,UI:N,C:,C:N,I:N,A:H
CVE-2025-31458,AV:N,AC:H,H  ←,R,C  ←,C:H  ←,I:H,A:L  ←
CVE-2025-31459,A:N,AC:H,PR:H  ←,UI: None,C:,C:N,I:H  ←,A:H
CVE-2025-31460,A:N,AC:H,PR:H  ←,UI:None,C  ←,C:H,I:L,A:L
CVE-2025-31461,A:N,AC:H,PR:H  ←,UI:N,C  ←,C:H,I:L,A:L  ←
CVE-2025-31462,A:,AC:H,PR:H  ←,R  →,C:C,C:H,I:L,A:H
CVE-2025-31463,A:N,AC:H,L,N,S:C  →,C:H,I:H  ←,A:H  ←
CVE-2025-31464,N,AC:H,PR:N,UI:N,C  →,C:L,I:N,A:H  ←
CVE-2025-31465,A:,AC:H,L,UI:N,S: C,C:H,I:L,A:L
CVE-2025-31466,"A: 

This is because SQL Injection attacks typically occur when an attacker injects malicious data into a database query, usually via user input. This type of attack often exploits vulnerabilities in how user input is sanitized and validated by the application.

Note that in the CVSS 3.1 scoring guide, ""Adjacent"" (A) is used to describe attacks that can be carried out from adjacent systems.",AC:H,PR:H  ←,R,S:C,C:H,I:N,A:L  ←
CVE-2025-31467,A:,AC:H,L,R,C ,C:H,I:N,A:H  ←
CVE-2025-31468,A  - Network,AC:H,L,UI:N,C  ←,C:N,I:N,A:L
CVE-2025-31469,AV:N,AC:H,PR:H  ←,UI:N,C  ←,C:N,I:L,A:L  →
CVE-2025-31470,A:,AC:H,H  ←,UI:N,S:C,C:H,I:H,A:N
CVE-2025-31471,AV:N,AC:H,PR:H,UI:N,S:C,C:H,I:N,A:N
CVE-2025-31472,AV:N,AC:H,PR:H  ←,R,C:,C:N,I:N  ←,A:H  ←
CVE-2025-31473,AV:N,AC:H,PR:H  ←,UI:N,C  ←,C:H,I:H  ←,A:H
CVE-2025-31474,A:N,AC:H,"L
 
    Since this is a Cross-Site Request Forgery (CSRF) vulnerability, I'm assuming it's related to a web application and, as such, likely has a Low CVSS PR metric.",UI:N,S:C,C:L,I:N,A:H
CVE-2025-31479,A:N,AC:L  ←,H ←,UI:R,S: C,C:N  ←,I:N →,A:N
CVE-2025-31480,"A: 

Please let me know if you need anything else.",AC:L,H  ←,UI:None,C  ←,C:N,I:L,A:H  ←
CVE-2025-31481,N,AC:H,PR:H,UI:N,C:,C:N,I:N,A:H
CVE-2025-31485,Local (L),AC:L,"L  ←

The CVSS PR (base metric) component for this CVE would be labeled as ""Low"" because, despite being a vulnerability, it's primarily related to a bug that affects how caching is implemented in the GraphQL serializer. The severity isn't extreme enough to justify a high label due to its context and impact on an API platform.","UI:N 

 (Note: No user interaction is required to exploit this vulnerability)",C  ←,C:N  ←,I:N  →,A:H  ←
CVE-2025-31486,N,AC:H,H →,UI:N,C: 7,C:N,I:N,A:N
CVE-2025-31487,AV:N,AC:H,L,UI:R,S:U,C:L  ←,"I:N  ←

Note: Given the description, this appears to be a Non-disclosure vulnerability, which typically corresponds to the ""None"" value in CVSS 3.1.",A:N
CVE-2025-31525,AV:N,AC:H,PR:H  ←,UI:N,C  ←,C:H  ←,I:N,A:H  ←
CVE-2025-31526,A:,AC:L,L  ←,UI:N,C  ←,C:N,I:N,A:L
CVE-2025-31527,N,AC:H,PR:H  ←,UI:N,C:,C:H,I:N,A:L
CVE-2025-31528,A:N,AC:H,PR:H,UI:R,S:C,C:H,I:N,A:H  ←
CVE-2025-31529,A:,AC:H,L,UI:N,S: C,C:N,I:N,A:H  ←
CVE-2025-31530,A:N,AC:H,PR:N,UI:N,C:,C:N,I:N,A:L
CVE-2025-31531,A:P,AC:H,L  ←,R,C:,C:H,I:N,A:N
CVE-2025-31532,A:,AC:H,H  ←,UI:N,S:C,C:H,I:N,A:H
CVE-2025-31533,AV:N,AC:H,PR:H ←,UI:N,C  ←,C:H  ←,I:H →,A:H  ←
CVE-2025-31534,A:,AC:H,H  ← where H is a possible value for the CVSS PR metric,R,C  ←,C:N,I:N ,A:H  ←
CVE-2025-31535,AV:N,AC:H,"L  ←

(Note: Based on the CVSS (Common Vulnerability Scoring System) guidelines, a Low score is typically assigned for Cross-site Scripting vulnerabilities.)",UI:N,C:,C:H,I:N,A:H
CVE-2025-31536,AV:N,AC:H,H  ←,UI:N,C:,C:H,I:N  →,A:H  ←
CVE-2025-31537,AV:N,AC:H,H  ←,UI:N,S:C,C:H,I:H,A:H  ←
CVE-2025-31538,AV:N,AC:H,L  ←,UI:N  ←,C  →,C:H,I:N,A:L  ←
CVE-2025-31539,AV:N,AC:H,PR:L,UI:N  ←,C: 8.8,C:N,I:N,A:N
CVE-2025-31540,AV:N,AC:H,H  ←,UI:N,C  ←,C:N,I:L,A:H
CVE-2025-31541,A:,AC:H,PR:H ←,UI:N,S:C,C:L  ←,I:L,A:L  ←
CVE-2025-31542,A:N,AC:H,L  ←,R,C  →,C:H,I:N,A:H  ←
CVE-2025-31543,A:,AC:H,PR:H  ←,UI:N,C  ←,C:H,I:N,"A:N 

(The CVSS A metric indicates that this vulnerability has no impact on system availability)"
CVE-2025-31544,A:N,AC:H,L,UI:N,C  ←,C:H,I:N,A:H  ←
CVE-2025-31545,AV:N,AC:H,H →,UI:N,S:C,C:H,I:N,A:L
CVE-2025-31546,AV:N,AC:H,L  ←,R,S:C,C:N,I:N,A:H  ←
CVE-2025-31547,AV:N,AC:L,L ←,UI:N,C  →,C:N  ←,I:L,A:H  ←
CVE-2025-31548,AV:N,AC:H,PR:H  ←,UI:N,C,C:H,I:H  →,A:H
CVE-2025-31549,A:,AC:H,L  ←,R,C:,C:N  →,I:N,A:L
CVE-2025-3155,AV:N,AC:H,H →,UI:N,C:,C:N,I:N,A:L
CVE-2025-31550,AV:N,AC:H,PR:H →,UI:N,C: 9.5,C:N,I:N,A:N
CVE-2025-31551,N,AC:H,PR:H  ←,UI:N  ←,C  ←,C:H  ←,I:N,A:H ←
CVE-2025-31552,A:,AC:H,L  ←,Required (R),C:,C:H,I:N,A:N  ←
CVE-2025-31553,A:,AC:H,PR:H →,R,C  ←,C:L,I:N,A:H
CVE-2025-31554,AV:N,AC:H,H  ←,UI:N,C:,C:N  →,I:N,A:H  ←
CVE-2025-31555,AV:N,AC:H,PR:H  ←,UI:N,C: 9.5,C:H,I:N,A:H
CVE-2025-31556,A:,AC:H,PR:H  ←,UI:N,C:,C:H,I:N,A:H  ←
CVE-2025-31557,A:N,AC:H,L  ←,UI:N,S:U,C:H,I:N,A:H
CVE-2025-31558,A:N,AC:H,L  ←,UI:N,S:C,C:N  ←,I:N  →,A:N
CVE-2025-31559,N,AC:H,PR:H  ←,UI:N,C:,C:H,I:H  ←,A:H  ←
CVE-2025-31560,AV:N,AC:H,PR:H  ←,UI:N,C  ←,C:L,I:N,A:H  ←
CVE-2025-31561,N,AC:H,L  ←,UI: R,C  ←,C:H,I:L,A:L
CVE-2025-31562,AV:N,AC:H,PR:H ←,UI:N,C  →,C:H,I:N,A:H  ←
CVE-2025-31563,A:P,AC:H,L,UI:N,C:,C:N,I:N,A:H  ←
CVE-2025-31564,A:,AC:H,PR:H →,UI:N,C  ←,C:L  →,I:L,A:H ←
CVE-2025-31566,AV:N,AC:H,L  ←,UI:N,C  ←,C:H,I:L,A:H
CVE-2025-31567,A:,AC:H,L  ←,R,C  ←,C:H,I:H,A:H ←
CVE-2025-31568,A:,AC:H,PR:H ←,R,C  ←,C:H,I:N,A:H  ←
CVE-2025-31569,A:,AC:H,PR:H,UI:N,S:C,C:N,I:N,A:H
CVE-2025-31570,A:,AC:L,PR:H,UI: None,C:,C:N,I:L,A:H
CVE-2025-31571,A:,AC:H,PR:H  ←,UI:N,C:C,C:H,I:L,A:H  ←
CVE-2025-31572,A:N,AC:H,H  ←,UI:N,C  ←,C:N,I:N,A:N
CVE-2025-31573,A:,AC:H,H  ←,UI:N,C  ←,C:L  ←,I:H  ←,A:H  ←
CVE-2025-31574,A:,AC:H,PR:H,UI:N,C: →,C:H,I:N,A:N  →
CVE-2025-31575,A:N,AC:H,L  ←,UI:N,C,C:L,I:N,A:H
CVE-2025-31576,AV:N,AC:H,PR:H  ←,UI:N,S:C,C:N  ←,I:N  →,A:H
CVE-2025-31577,AV:N,AC:H,H  ←,UI:N,C  ←,C:H,I:N,A:H  ←
CVE-2025-31578,A:,AC:H,L  ←,UI:N,S:C,C:H  ←,I:N,A:L
CVE-2025-31579,A:N,AC:L,PR:H,R,C  →,C:N,I:N,A:H
CVE-2025-31580,AV:N,AC:L,L  ←,UI:N,C:,C:N,I:N,A:H  ←
CVE-2025-31581,AV:N,AC:H,L  ←,R,C  ←,C:L,I:N,A:L
CVE-2025-31582,N,AC:H,L  ←,UI:N,C  ←,C:H,I:N,A:L
CVE-2025-31583,A:N,AC:H,L  ←,UI:N,C  →,C:N,I:H,"A:L

         -Note: According to CVSS 3.1 specification, a score of L indicates that the vulnerability has an attack vector of Network and can be exploited via Network. In this case, a High severity was predicted for the Attack Vector component; therefore, A is Low. 

        Alternatively, based on more specific information or knowledge, I may predict it as High if the description mentioned something like 'High Severity'."
CVE-2025-31584,AV:N,AC:H,L  ←,UI:N,S:C,C:H,I:N,A:L
CVE-2025-31585,A:,AC:H,L  ←,UI:N,C:,C:L,I:N,A:H
CVE-2025-31586,AV:N,AC:H,PR:H  ←,R,S:C,C:H,I:L,A:L  ←
CVE-2025-31587,A:,AC:H,L,UI:N,S:C,C:H,I:H,A:H
CVE-2025-31588,A:N,AC:H,L,UI:N,C  ←,C:H,I:L,A:H  ←
CVE-2025-31589,A:N,AC:H,L  ←,UI:N,C:,C:H,I:N,A:H  ←
CVE-2025-31590,A:N,AC:H,PR:H,R,C  ←,C:H,I:N,A:H  ←
CVE-2025-31591,A:,AC:H,H,R,C  ←,C:H,I:N,A:H  ←
CVE-2025-31592,AV:N,AC:L,H  ←,UI:N,C ,C:H,I:L,A:L
CVE-2025-31593,N,AC:H,H  ←,UI:N,C:,C:N,I:H,A:H
CVE-2025-31594,A:N,AC:H,PR:H,R,C  →,C:H,I:N,A:H  ←
CVE-2025-31595,N,AC:H,L  ←,UI:N,C: →,C:L,I:N,A:H  ←
CVE-2025-31596,AV:N,AC:H,PR:N,UI:N,C: 6.4,C:H,I:N,A:H
CVE-2025-31597,"A: 

This is because the description indicates a vulnerability that can be used by an attacker to inject scripts into a web page, which aligns with the definition of Adjacent (A) Attack Vector.",AC:H,PR:H  ←,UI:N,C  ←,C:H,I:N,A:H
CVE-2025-31598,A:,AC:H,H  ←,R,S:C,C:H,I:N,A:H  ←
CVE-2025-31600,AV:N,AC:H,L,R,C  ←,C:N,I:N,A:H
CVE-2025-31601,A:N,AC:H,L  ←,UI:N,S:C,C:N  ←,I:N,A:H
CVE-2025-31602,A:,AC:H,L  ←,R,C  ←,C:N,I:N,A:H
CVE-2025-31603,AV:N,AC:H,PR:L  ←,UI:N,S:U,C:H  ←,I:N,A:L
CVE-2025-31604,A:,AC:H,H  ←,UI:N,C ,C:L,I:N,A:H
CVE-2025-31605,N,AC:H,L  ←,UI:N,S:U,C:H  ←,I:L,A:H
CVE-2025-31606,AV:N,AC:H,L ←,UI:N,S:C,C:L,I:N  →,A:H
CVE-2025-31607,AV:N,AC:H,PR:H  ←,UI:N,C:,C:N,I:N,A:H  ←
CVE-2025-31608,AV:N,AC:H,PR:H  ←,N,S:C,C:H,I:N,A:H →
CVE-2025-31609,AV:N,AC:H,PR:H  ←,UI:N,C:C,C:H,I:N,A:H  ←
CVE-2025-31610,A:N,AC:H,L  ←,UI:N,S:C,C:H,I:H,A:H  ←
CVE-2025-31611,N,AC:H,L,UI:N,S:C,C:N,I:N,A:H  ←
CVE-2025-31612,AV:N,AC:H,L  ←,UI:N →,C  ←,C:L  ←,I:H  ←,A:L  ←
CVE-2025-31613,A:,AC:H,PR:H  ←,UI:N,C:,C:N,I:N,A:N
CVE-2025-31614,AV:N,AC:H,PR:H  ←,UI:R,C:,C:H,I:N,A:L
CVE-2025-31615,A:,AC:H,L,UI:N,C ,C:H,I:N,A:N
CVE-2025-31616,AV:N,AC:H,H  ←,R,S:C,C:N,I:N,A:H
CVE-2025-31617,AV:N,AC:H,L  ←,UI:N  ←,C ,C:L,I:N,A:H  ←
CVE-2025-31618,A:,AC:H,PR:H  ←,R,C:C,C:L  ←,I:N  ←,A:H  ←
CVE-2025-31619,A:,AC:H,L  ←,R,C: →,C:H,I:N,A:H ←
CVE-2025-31620,A:,AC:H,"L
      →",UI:N,S:C,C:N,I:N,A:N
CVE-2025-31621,N,AC:H,PR:H  ←,UI:N,C:,C:N,I:H  ←,A:H
CVE-2025-31622,AV:N,AC:H,H ←,R,C  ←,C:H,I:H  ←,A:H  ←
CVE-2025-31623,N,AC:H,L,UI:N,C  ←,C:N,I:H,A:H
CVE-2025-31624,A:,AC:H,PR:H  ←,UI:N,C ,C:H,I:N,A:H
